INFO:2020-11-29 17:10:54,081127.0.0.1 - - [29/Nov/2020 17:10:54] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:32:26,288Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:32:26,414https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:32:26,425Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:32:27,035https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
ERROR:2020-11-30 15:32:27,047Exception on /index [GET]
Traceback (most recent call last):
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\_compat.py", line 39, in reraise
    raise value
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 227, in index
    populate_notifications(user_notifications,news_site,weather_location)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 142, in populate_notifications
    news_data=get_news(chosen_news)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 58, in get_news
    with open("API_keys.json", "r") as file:
FileNotFoundError: [Errno 2] No such file or directory: 'API_keys.json'
INFO:2020-11-30 15:32:27,059127.0.0.1 - - [30/Nov/2020 15:32:27] "[35m[1mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 500 -
INFO:2020-11-30 15:36:57,071127.0.0.1 - - [30/Nov/2020 15:36:57] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:37:01,218Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:37:01,353https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:37:01,369Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:37:02,040https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumCasesByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
ERROR:2020-11-30 15:37:02,059Exception on /index [GET]
Traceback (most recent call last):
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\_compat.py", line 39, in reraise
    raise value
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 227, in index
    populate_notifications(user_notifications,news_site,weather_location)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 142, in populate_notifications
    news_data=get_news(chosen_news)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 58, in get_news
    with open("API_keys.json", "r") as file:
FileNotFoundError: [Errno 2] No such file or directory: 'API_keys.json'
INFO:2020-11-30 15:37:02,066127.0.0.1 - - [30/Nov/2020 15:37:02] "[35m[1mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 500 -
INFO:2020-11-30 15:37:55,341127.0.0.1 - - [30/Nov/2020 15:37:55] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:37:59,083Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:37:59,773https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:37:59,786Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:38:00,445https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:38:00,454Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:38:00,682https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:38:00,782Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:38:00,854http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:38:00,889127.0.0.1 - - [30/Nov/2020 15:38:00] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:38:22,990Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:38:23,103https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:38:23,118Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:38:23,241https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:38:23,258Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:38:23,444https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:38:23,530Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:38:23,578http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:38:23,588127.0.0.1 - - [30/Nov/2020 15:38:23] "[37mGET /index?alarm=2020-11-30T15%3A39&two=UHHHHHH HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:39:24,211Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:39:24,329https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:39:24,345Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:39:24,442https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:39:24,453Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:39:24,495http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
DEBUG:2020-11-30 15:39:24,499Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:39:24,669https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
ERROR:2020-11-30 15:39:24,749Exception on /index [GET]
Traceback (most recent call last):
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\_compat.py", line 39, in reraise
    raise value
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File "C:\Users\pierre\AppData\Roaming\Python\Python39\site-packages\flask\app.py", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 214, in index
    scheduler.run(blocking=False)
  File "C:\Users\pierre\AppData\Local\Programs\Python\Python39\lib\sched.py", line 151, in run
    action(*argument, **kwargs)
  File "c:\Users\pierre\Desktop\CA3\COVID_smart_alarm_V1.py", line 107, in breifing
    covid_string="Hello this is your daily briefing on the progression of the corona virus pandemic these are the statistics for",covid_data[0],"where there have been",covid_data[2],'new cases across the',covid_data[1],'bringing the total number of cases to',covid_data[3],'there have also been',covid_data[4],'new deaths bringing the total to',covid_data[5]
IndexError: list index out of range
INFO:2020-11-30 15:39:24,764127.0.0.1 - - [30/Nov/2020 15:39:24] "[35m[1mGET /index HTTP/1.1[0m" 500 -
INFO:2020-11-30 15:41:13,231127.0.0.1 - - [30/Nov/2020 15:41:13] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:41:18,720Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:41:18,859https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:41:18,878Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:41:19,710https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:41:19,735Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:41:19,960https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:41:19,973Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:41:20,017http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:41:20,045127.0.0.1 - - [30/Nov/2020 15:41:20] "[37mGET /index?newspaper=BBC&location=Merstham HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:41:33,667Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:41:33,783https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:41:33,797Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:41:33,907https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:41:33,913Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:41:34,190https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:41:34,278Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:41:34,321http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:41:34,323127.0.0.1 - - [30/Nov/2020 15:41:34] "[37mGET /index?alarm=2020-11-30T15%3A42&two=UHHHHHH HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:42:34,857Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:42:34,982https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:42:34,996Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:42:35,098https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:42:35,104Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:42:35,157http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
DEBUG:2020-11-30 15:42:35,163Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:42:35,447https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:43:15,266Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:43:15,393https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:43:15,406Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:43:16,193https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:43:16,201Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:43:16,567https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:43:16,657Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:43:16,703http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:43:16,706127.0.0.1 - - [30/Nov/2020 15:43:16] "[37mGET /index HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:44:17,238Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:44:17,359https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:44:17,368Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:44:17,467https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:44:17,480Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:44:17,754https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:44:17,764Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:44:17,807http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:44:17,810127.0.0.1 - - [30/Nov/2020 15:44:17] "[37mGET /index HTTP/1.1[0m" 200 -
DEBUG:2020-11-30 15:45:19,068Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:45:19,210https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:45:19,222Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-11-30 15:45:19,828https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG:2020-11-30 15:45:19,842Starting new HTTPS connection (1): newsapi.org:443
DEBUG:2020-11-30 15:45:20,042https://newsapi.org:443 "GET /v2/top-headlines?country=gb&apiKey=92b7dea9e59f49389199f9c3e60a8175 HTTP/1.1" 200 None
DEBUG:2020-11-30 15:45:20,138Starting new HTTP connection (1): api.openweathermap.org:80
DEBUG:2020-11-30 15:45:20,184http://api.openweathermap.org:80 "GET /data/2.5/weather?appid=30f2de85d595a6bbd49af9e38f8b54b0&q=Merstham HTTP/1.1" 200 466
INFO:2020-11-30 15:45:20,187127.0.0.1 - - [30/Nov/2020 15:45:20] "[37mGET /index HTTP/1.1[0m" 200 -
INFO:2020-12-01 16:07:30,780127.0.0.1 - - [01/Dec/2020 16:07:30] "[37mGET / HTTP/1.1[0m" 200 -
INFO:2020-12-01 16:07:31,300127.0.0.1 - - [01/Dec/2020 16:07:31] "[37mGET / HTTP/1.1[0m" 200 -
DEBUG:2020-12-01 16:07:36,298Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG:2020-12-01 16:07:36,577https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Doverview&structure=%7B%22date%22%3A%22date%22%2C%22name%22%3A%22areaName%22%2C%22code%22%3A%22areaCode%22%2C%22cases%22%3A%7B%22daily%22%3A%22newCasesByPublishDate%22%2C%22cumulative%22%3A%22cumDeaths28DaysByPublishDate%22%7D%2C%22deaths%22%3A%7B%22daily%22%3A%22newDeaths28DaysByPublishDate%22%2C%22cumulative%22%3A%22cumDeathsByDeathDate%22%7D%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG:2020-12-01 16:07:36,588Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
